Batch_Id,Order_Date,Bean_Type,Freight_Mode,Region,Weight_Kg,Base_Price,Packaging_Type,Discount_Percent,Transport_Days,Handling_Cost,Packaging_Cost,Customs_Fee,Freight_Charge,Warehouse_Location,Export_Country,Import_Country,Total_Revenue,Inventory_Space_Used
BATCH00860,09-05-2022,Robusta,Road,Central America,421.2137899,1019.93,Small Crate,9.508341927,11,181.82,99.93,358,117.7,Hambantota,Peru,Thailand,178302.16,27.79
BATCH00861,10-05-2022,Robusta,Road,Africa,181.5150342,1245.12,Small Bag,1.07860076,11,129.41,168.55,392.19,119.2,Ho Chi Minh,Guatemala,Saudi Arabia,239000.03,29.34
BATCH00862,11-05-2022,Excelsa,Road,South America,548.239589,3362.24,Small Crate,13.63508383,5,185.63,146.13,287.3,86.2,Nairobi,Liberia,UK,541152.78,21.49
BATCH00863,12-05-2022,Robusta,Road,Africa,524.0305781,1104.1,Small Crate,14.36649987,10,299.37,150.03,115.71,122.9,Tema,Tanzania,Belgium,187119.35,43.48
BATCH00864,13-05-2022,Excelsa,Road,Africa,100.3907529,3437.25,Big Bag,1.165686276,9,291.44,58.4,179.67,125.4,Hambantota,Ghana,UK,828410.02,45.7
BATCH00865,14-05-2022,Excelsa,Sea,Africa,319.4575927,3537.98,Big Bag,7.985403523,24,220.24,195.5,214.5,174.9,Hambantota,Cameroon,Belgium,556001.51,9.89
BATCH00866,15-05-2022,Arabica,Sea,Central America,226.9226043,902.58,Small Crate,4.550464233,17,229.03,114.69,343.27,147.7,Hambantota,Ivory Coast,China,155735.41,27.49
BATCH00867,16-05-2022,Excelsa,Air,Central America,365.5918879,3341.27,Small Crate,5.892586147,4,145.1,185.87,197.98,94.1,Mombasa,Malaysia,Netherlands,626599.51,36.25
BATCH00868,17-05-2022,Robusta,Road,Asia,114.0252265,793.29,Large Crate,2.694768269,4,150.54,140.36,157.69,69.2,Hambantota,India,Belgium,123076.11,23.99
BATCH00869,18-05-2022,Arabica,Sea,South America,332.4493735,400,Small Bag,8.67108153,19,289.36,102.25,144.31,162.5,Nairobi,Guatemala,UK,74901.58,41.47
BATCH00870,19-05-2022,Robusta,Air,South America,485.4425406,963.72,Large Crate,14.3696903,3,134.95,179.2,491.58,63.6,Mombasa,Vietnam,USA,139641.23,13.86
BATCH00871,20-05-2022,Robusta,Road,South America,379.21383,666.76,Big Bag,7.546089004,12,125.55,173.77,364.23,119.7,Mumbai,Uganda,Japan,111998.76,17.44
BATCH00872,21-05-2022,Liberica,Air,Asia,230.0009746,1357.61,Small Crate,1.243718721,2,171.01,114.06,186.57,76.6,Nairobi,Uganda,Italy,243576.85,39.52
BATCH00873,22-05-2022,Liberica,Sea,Asia,394.4399181,1074.45,Big Bag,9.300020002,13,195.91,105.6,118.02,125.6,Mumbai,Malaysia,Australia,186108.32,33.85
BATCH00874,23-05-2022,Arabica,Road,Africa,272.6511392,400,Big Bag,5.103344917,3,252.25,105.9,389.93,59.4,Nairobi,Guatemala,Spain,42408.52,19.2
BATCH00875,24-05-2022,Arabica,Sea,Africa,489.7323815,400,Big Bag,12.83887784,7,193.54,145.32,482.85,89.9,Nairobi,Indonesia,Bangladesh,53988.39,35.67
BATCH00876,25-05-2022,Excelsa,Air,South America,317.4791162,3093.52,Small Bag,6.520172225,2,162.07,179.46,208.56,99.1,Mumbai,Liberia,South Korea,679244.39,31.57
BATCH00877,26-05-2022,Arabica,Air,Africa,225.4355821,623.54,Small Bag,2.892594134,1,284.49,86.7,420.52,71.9,Tema,Brazil,South Korea,118718.52,16.84
BATCH00878,27-05-2022,Liberica,Road,Asia,207.2795559,1126.94,Small Crate,2.86658434,12,130.17,188.71,118.63,148.2,Mumbai,Guatemala,Japan,241277.98,58.2
BATCH00879,28-05-2022,Excelsa,Air,Asia,470.8855977,3607.49,Small Bag,11.53146271,4,192.13,63.71,474.01,45.8,Tema,Ghana,Chile,262931.9,15.88
BATCH00880,29-05-2022,Arabica,Road,Central America,258.2851374,1300.8,Small Bag,3.983813975,4,174.6,75.32,202.23,137.3,Nairobi,Colombia,Australia,375784.03,23.89
BATCH00881,30-05-2022,Arabica,Road,South America,356.3411223,727.99,Small Bag,11.50850091,5,262.6,85.31,458.97,69.7,Mumbai,Guatemala,Bangladesh,82646.2,15.46
BATCH00882,31-05-2022,Liberica,Sea,Africa,192.7497364,1069.61,Big Bag,3.088309661,14,241.36,182.44,154.72,112.9,Tema,Liberia,Thailand,109435.75,10.57
BATCH00883,01-06-2022,Arabica,Road,Asia,260.019318,984.05,Big Bag,4.825295531,8,181.74,198.71,146.84,87.1,Tema,Ethiopia,Australia,110622.56,18.57
BATCH00884,02-06-2022,Liberica,Air,South America,330.2765466,1565.91,Small Crate,6.982304587,1,261.68,65.67,411.79,51.5,Nairobi,Ivory Coast,South Africa,220080.66,28.79
BATCH00885,03-06-2022,Arabica,Air,Asia,515.8938193,723.13,Small Crate,14.14793775,3,262.41,77.89,434.67,44.1,Mumbai,Indonesia,Canada,60206.03,11.45
BATCH00886,04-06-2022,Excelsa,Road,Africa,527.3167161,3412.68,Large Crate,13.97597137,10,115.01,124.32,151.55,119.6,Nairobi,Peru,Canada,680387.44,45.26
BATCH00887,05-06-2022,Excelsa,Sea,South America,157.0970237,3042.56,Small Bag,3.103078131,8,222.12,160.78,205.53,119.8,Mumbai,Brazil,Qatar,687214.1,24.52
BATCH00888,06-06-2022,Robusta,Road,Asia,172.4563318,856.68,Small Bag,5.373285619,10,122.14,105.97,326.53,93.2,Nairobi,Colombia,Bangladesh,96808.09,28.62
BATCH00889,07-06-2022,Liberica,Road,South America,216.3865799,1217.24,Big Bag,2.240990827,6,195.71,109.94,214.04,80.4,Hambantota,Kenya,Egypt,154816.74,27.59
BATCH00890,08-06-2022,Liberica,Road,Central America,272.7747055,563.32,Large Crate,7.64977619,7,270.03,125.35,431.51,105.5,Hambantota,Peru,Russia,103648.46,38.66
BATCH00891,09-06-2022,Robusta,Sea,Asia,299.2394547,1233.27,Small Crate,6.90873826,25,202.18,63.53,286.84,156.5,Mumbai,Colombia,Thailand,92526.43,10.96
BATCH00892,10-06-2022,Excelsa,Road,Asia,467.8855915,3288.33,Small Bag,13.51140244,8,256.05,172.62,245.61,120.4,Mumbai,Cameroon,Turkey,642534.96,46.23
BATCH00893,11-06-2022,Arabica,Sea,Central America,597.852884,1624.66,Small Bag,13.95008067,17,177.47,151.01,371.05,127.9,Nairobi,Ethiopia,Russia,203619.55,21.66
BATCH00894,12-06-2022,Robusta,Road,Central America,268.6230902,400,Big Bag,5.753510865,4,130.02,164.72,258.99,130.7,Hambantota,Uganda,Belgium,138059.57,33.04
BATCH00895,13-06-2022,Robusta,Road,Central America,305.7592512,858.35,Small Bag,7.376069145,5,159.26,163.42,441.08,144.7,Mombasa,Ethiopia,Saudi Arabia,279927.78,67.46
BATCH00896,14-06-2022,Liberica,Sea,South America,540.6996056,1181.74,Small Crate,13.44354374,11,156.37,117.46,343.52,109,Ho Chi Minh,Ethiopia,UK,177952.19,27.24
BATCH00897,15-06-2022,Liberica,Road,Central America,570.8422219,1379.67,Small Crate,12.10061712,6,261.55,182.37,252.88,108.9,Mombasa,Philippines,Qatar,307619.75,45.37
BATCH00898,16-06-2022,Liberica,Air,Africa,121.9298165,1519.02,Big Bag,0.05484467,4,268.74,110.33,166.03,65.9,Ho Chi Minh,Ghana,South Africa,196937.04,27.64
BATCH00899,17-06-2022,Liberica,Air,Asia,225.1558308,902.37,Small Bag,4.800893463,3,182.96,96.91,176.87,84.3,Mombasa,Peru,Qatar,195399.96,37.37
BATCH00900,18-06-2022,Robusta,Air,Asia,324.6281079,1120.69,Large Crate,6.326613629,4,157.67,108.56,186.83,100.4,Ho Chi Minh,Uganda,Pakistan,278767.63,36.24
BATCH00901,19-06-2022,Liberica,Air,Central America,124.7383742,1137.84,Small Bag,3.445744255,2,276.39,133.89,239.85,66.7,Nairobi,Ivory Coast,New Zealand,158421.61,24.43
BATCH00902,20-06-2022,Excelsa,Sea,Asia,192.1286902,3584.59,Big Bag,2.993574238,20,186.1,158.93,445.01,148,Hambantota,Mexico,South Korea,406271.68,27.38
BATCH00903,21-06-2022,Arabica,Road,Asia,216.7009107,1829.55,Small Bag,0.566767599,11,253.13,63.72,102.94,110.2,Nairobi,Ghana,China,285611.2,9.36
BATCH00904,22-06-2022,Excelsa,Road,Africa,397.4037461,3024.81,Large Crate,9.650545876,8,132.41,142.4,481.29,125.8,Mombasa,Tanzania,Japan,630637.37,43.89
BATCH00905,23-06-2022,Liberica,Sea,Asia,223.5185135,1186.3,Big Bag,3.937654357,22,246.34,107.66,415.47,162.8,Mombasa,Tanzania,Sweden,145219.98,8.92
BATCH00906,24-06-2022,Excelsa,Road,Central America,124.5880573,3029.32,Small Crate,0.785207676,10,203.7,190.47,478.64,105.5,Mumbai,Brazil,Qatar,436153.15,18.04
BATCH00907,25-06-2022,Excelsa,Sea,Africa,184.1668757,3307.31,Large Crate,3.464689658,19,228.75,163.16,189.77,214.4,Ho Chi Minh,Ethiopia,Argentina,933784.02,55.92
BATCH00908,26-06-2022,Excelsa,Road,Africa,476.5858124,3086.27,Big Bag,12.02870929,3,148.79,117.13,241.62,38.1,Mumbai,Papua New Guinea,Japan,196697.68,8.16
BATCH00909,27-06-2022,Arabica,Road,Africa,521.9337823,407.08,Big Bag,12.77233772,8,169.56,154.12,426.47,120.7,Mombasa,Papua New Guinea,Australia,82353.13,40.58
BATCH00910,28-06-2022,Robusta,Road,Asia,300.7888077,764.16,Large Crate,7.245993678,5,220.92,54.43,133.02,103,Mumbai,Ghana,Singapore,144526.8,51.13
BATCH00911,29-06-2022,Liberica,Road,South America,162.6942148,1376.95,Small Bag,6.241060056,11,109.07,86.83,195.41,70.6,Mombasa,Ethiopia,Thailand,53955.3,9.61
BATCH00912,30-06-2022,Arabica,Air,Africa,563.3150373,1270.49,Small Crate,14.6678054,3,240.3,122.15,243.94,82.8,Ho Chi Minh,Ghana,France,237629.97,44.17
BATCH00913,01-07-2022,Arabica,Road,South America,296.9104006,1864.58,Small Bag,3.008469894,9,152.6,99.74,177.39,147,Ho Chi Minh,Colombia,UAE,519267.54,60.95
BATCH00914,02-07-2022,Arabica,Road,Central America,178.0986069,400,Small Bag,3.230389243,10,217.18,121.99,283.74,123.5,Nairobi,Guatemala,Qatar,90393.59,17.65
BATCH00915,03-07-2022,Liberica,Air,Africa,157.7820605,665.1,Small Crate,4.378007656,1,273.06,52.05,422.5,81.5,Mombasa,Peru,Australia,138243.71,21.04
BATCH00916,04-07-2022,Arabica,Air,South America,211.6114425,400,Small Bag,2.591359774,1,124.21,51.1,231.04,90.8,Tema,Papua New Guinea,Canada,99030.85,18.86
BATCH00917,05-07-2022,Liberica,Sea,South America,357.9061324,1012.31,Small Bag,5.690483973,13,233.95,55.87,179.23,166.7,Nairobi,Tanzania,Qatar,253313.55,62.48
BATCH00918,06-07-2022,Arabica,Road,Central America,536.3440806,1205.8,Small Bag,13.6625134,3,194.45,160.29,416.76,76.2,Ho Chi Minh,Kenya,UAE,227917.05,26.09
BATCH00919,07-07-2022,Arabica,Road,Africa,463.141531,1212.12,Small Bag,9.230217609,3,196.38,103.81,304.65,55.5,Nairobi,Philippines,Qatar,125339.31,19.65
BATCH00920,08-07-2022,Liberica,Road,Asia,325.0593742,1273.85,Big Bag,6.179198229,10,109.32,117.26,444.43,127.1,Tema,Peru,Japan,234915.63,34.39
BATCH00921,09-07-2022,Robusta,Road,South America,555.8274068,825.86,Small Crate,14.01616192,8,200.23,165.67,399.15,64.3,Hambantota,Tanzania,UK,50679.75,16.07
BATCH00922,10-07-2022,Robusta,Sea,Asia,95.90887048,914.98,Big Bag,0.726963487,11,128.81,160.76,155.7,114.1,Hambantota,Colombia,Australia,159864.65,13.81
BATCH00923,11-07-2022,Robusta,Sea,South America,208.8946246,1209.74,Small Crate,3.154142669,24,121.3,73.83,219.41,175.5,Tema,Malaysia,Norway,196355.26,14.03
BATCH00924,12-07-2022,Liberica,Sea,Asia,353.1763245,1532.65,Small Bag,8.488329077,14,158.4,128.38,379.82,114.4,Hambantota,Kenya,Japan,189758.32,9.7
BATCH00925,13-07-2022,Arabica,Road,South America,373.8118944,1698.28,Large Crate,9.233289348,8,268.08,194.43,398.86,109,Mombasa,Cameroon,Sweden,280265.27,40.23
BATCH00926,14-07-2022,Arabica,Sea,Central America,105.1076216,1247.31,Small Bag,0.593362598,17,282.45,63.5,398.7,150.1,Ho Chi Minh,Cameroon,South Africa,202105.01,20.97
BATCH00927,15-07-2022,Excelsa,Road,Africa,292.6481144,3220.46,Large Crate,6.045581369,9,173.32,154.27,278.82,83.1,Tema,Philippines,South Korea,297879.36,16.24
BATCH00928,16-07-2022,Excelsa,Sea,South America,327.302035,3692.6,Large Crate,9.737309472,23,252.51,150.21,469.43,184,Nairobi,Cameroon,Thailand,788791.91,31.78
BATCH00929,17-07-2022,Liberica,Sea,Africa,454.7176658,879.34,Big Bag,10.4710582,23,249.03,125.77,343.36,160.9,Hambantota,Kenya,Belgium,95989.51,15.97
BATCH00930,18-07-2022,Robusta,Air,Central America,343.2756915,1027.37,Small Crate,9.572098538,3,282.07,123.02,476.85,67.2,Mumbai,Kenya,UK,158150.15,29.33
BATCH00931,19-07-2022,Arabica,Sea,South America,231.7398897,1613.61,Large Crate,4.808448365,18,273.54,148.68,498.66,193.2,Mombasa,Honduras,Norway,515110.9,55.23
BATCH00932,20-07-2022,Liberica,Road,South America,158.6120503,1438.67,Big Bag,1.402801854,7,134.27,60.52,398.98,106.7,Ho Chi Minh,Ivory Coast,Germany,264057.14,39.75
BATCH00933,21-07-2022,Liberica,Sea,South America,245.83693,1143.52,Small Crate,6.406686696,22,229.68,139.99,238.38,183.2,Mombasa,Cameroon,Argentina,247535.87,28.58
BATCH00934,22-07-2022,Excelsa,Road,Asia,59.6163437,3560.01,Big Bag,1.931316561,6,235.52,102.62,282.09,90.6,Mumbai,Philippines,Singapore,668073.13,22.75
BATCH00935,23-07-2022,Arabica,Air,South America,507.2783124,1162.15,Small Crate,14.21435488,1,128.68,118.05,286.67,84.2,Tema,Kenya,Pakistan,281646.29,26.75
BATCH00936,24-07-2022,Robusta,Air,Africa,242.2720151,1567.97,Large Crate,7.12756299,4,110.69,135.56,316.34,79.4,Tema,Guatemala,USA,266351.1,32.46
BATCH00937,25-07-2022,Arabica,Air,Central America,278.3821751,1384.16,Large Crate,4.758887615,3,294.15,78.3,397.23,117,Nairobi,Philippines,South Korea,347369.16,39.05
BATCH00938,26-07-2022,Liberica,Air,Central America,387.1616534,1465.08,Big Bag,11.49456107,3,117.04,99.84,389.53,89.7,Mumbai,Philippines,Belgium,331275.52,29.68
BATCH00939,27-07-2022,Arabica,Air,Central America,398.3346448,1708.51,Small Crate,7.469228889,2,180.94,106.6,273.79,88.3,Ho Chi Minh,Cameroon,France,333790.52,14.02
BATCH00940,28-07-2022,Excelsa,Sea,Asia,239.2256663,2917.1,Large Crate,4.65051036,17,276.78,66.03,171.88,167.8,Mombasa,Ivory Coast,Sweden,707822.3,15.85
BATCH00941,29-07-2022,Arabica,Sea,Africa,468.3441938,1717.29,Big Bag,12.17951614,12,126.34,170.96,404.74,127.8,Nairobi,Kenya,USA,313537.1,26.19
BATCH00942,30-07-2022,Liberica,Sea,South America,391.1869015,1102.62,Big Bag,13.00728227,25,125.2,98.49,351.01,202.7,Mumbai,Brazil,Bangladesh,204839.1,29.57
BATCH00943,31-07-2022,Robusta,Road,South America,410.0968063,570.5,Big Bag,10.09512249,6,203.2,194.84,310.29,55.8,Ho Chi Minh,Cameroon,Belgium,37504.71,13.39
BATCH00944,01-08-2022,Arabica,Road,Africa,117.1249942,1374.2,Small Crate,0.704466336,11,105.94,115.88,270.3,135.4,Hambantota,Papua New Guinea,Singapore,275586.15,41.22
BATCH00945,02-08-2022,Arabica,Road,South America,289.8908443,400,Small Crate,8.494843202,5,194.55,137.86,126.55,85.6,Tema,India,Netherlands,72175.44,14.8
BATCH00946,03-08-2022,Excelsa,Air,South America,447.8461273,3217.06,Large Crate,11.44942368,1,247.69,123.92,325.66,83.9,Mumbai,Indonesia,Sweden,599940.13,16.5
BATCH00947,04-08-2022,Liberica,Sea,Central America,141.5302049,729.73,Small Crate,2.047545181,17,284.77,194.37,231.99,145.3,Tema,Papua New Guinea,Poland,116484.84,31.8
BATCH00948,05-08-2022,Arabica,Sea,Africa,192.0624472,686.98,Small Crate,3.430061271,12,158.21,188.73,322.26,118.5,Tema,Vietnam,Norway,113078.6,31.73
BATCH00949,06-08-2022,Excelsa,Sea,Africa,498.4168854,3095.85,Large Crate,13.23742658,17,174.79,184.06,158.48,159.7,Mumbai,Guatemala,Turkey,662267.52,40.22
BATCH00950,07-08-2022,Robusta,Sea,South America,85.48206418,738.02,Big Bag,0.301825828,23,181.06,170.32,370.67,190.6,Mombasa,Guatemala,Norway,153451.92,39.83
BATCH00951,08-08-2022,Robusta,Sea,South America,451.0500434,400,Big Bag,11.29090707,16,166.86,193.28,300.17,121.1,Hambantota,Colombia,Norway,50182.59,17.73
BATCH00952,09-08-2022,Liberica,Sea,South America,308.8702075,1150.86,Large Crate,7.106599388,8,269.83,51.36,346.43,45.1,Mumbai,Brazil,South Africa,16895.46,2.57
BATCH00953,10-08-2022,Liberica,Road,Central America,324.6858949,1195.64,Large Crate,6.701582383,4,194.17,176.41,338.07,104.6,Tema,Ivory Coast,Chile,299268.27,31.72
BATCH00954,11-08-2022,Excelsa,Sea,Central America,76.75970992,3234.66,Big Bag,0.106447987,18,133.07,120.23,498.64,133.2,Ho Chi Minh,Malaysia,Poland,385721.03,8.05
BATCH00955,12-08-2022,Robusta,Sea,Asia,415.4832163,993.42,Small Bag,12.29097346,11,122.48,162.25,284.62,99.1,Ho Chi Minh,Colombia,UAE,121998.9,22.65
BATCH00956,13-08-2022,Excelsa,Road,Central America,226.4777789,2889.14,Small Crate,5.39737351,5,215.86,186.7,102.57,69.7,Hambantota,Mexico,South Africa,369639.52,22.58
BATCH00957,14-08-2022,Excelsa,Air,Asia,415.4773725,3176.26,Small Crate,8.11148447,3,287.26,190.92,164.08,56.4,Mumbai,Kenya,New Zealand,349960.48,11.13
BATCH00958,15-08-2022,Arabica,Air,Central America,452.5836352,779.64,Small Crate,10.1595103,4,129.5,103.51,321.93,45.5,Hambantota,Uganda,Russia,54403.45,10.63
BATCH00959,16-08-2022,Liberica,Road,Africa,476.852266,1387.41,Large Crate,10.53944365,8,235.42,122.67,491.89,146.8,Ho Chi Minh,India,USA,349683.93,67.09
BATCH00960,17-08-2022,Liberica,Sea,Asia,594.3267244,1677.64,Small Crate,14.33970088,14,241.06,142.89,113.48,144.1,Mombasa,Uganda,Netherlands,339147.28,25.53
BATCH00961,18-08-2022,Liberica,Road,Central America,315.7870761,1001.94,Large Crate,7.970099299,11,152.05,155.88,123.92,102.7,Ho Chi Minh,Tanzania,China,150808.34,30.83
BATCH00962,19-08-2022,Robusta,Road,Central America,294.6643947,892.64,Small Crate,5.995793265,3,100.46,135.46,363.35,43.8,Mumbai,Peru,Thailand,79909.19,4.93
BATCH00963,20-08-2022,Arabica,Road,Asia,532.9585821,875.62,Small Bag,14.3055544,4,250.93,130.02,411.1,82.1,Nairobi,India,USA,140503.79,17.15
BATCH00964,21-08-2022,Excelsa,Sea,Africa,421.926532,3396.65,Small Crate,9.631653525,25,151.68,63.15,158.94,188.9,Ho Chi Minh,Guatemala,Thailand,570990.88,32.88
BATCH00965,22-08-2022,Robusta,Sea,Africa,219.7092481,1000.37,Small Bag,4.472255344,24,265.43,170.46,395,193.8,Ho Chi Minh,Uganda,Russia,178622.1,28.38
BATCH00966,23-08-2022,Excelsa,Air,Africa,161.5576183,3434.11,Big Bag,1.896963681,4,251.07,178.03,109.47,44,Mombasa,Ethiopia,Germany,232937.15,12.23
BATCH00967,24-08-2022,Arabica,Sea,South America,482.7630995,1400.52,Small Bag,12.63831752,20,289.43,189.7,344.46,169.6,Mombasa,Cameroon,Poland,226451.12,40.56
BATCH00968,25-08-2022,Liberica,Road,Asia,289.5948413,1052.73,Large Crate,5.432724042,7,136.11,60.74,244.91,100.7,Mumbai,Ivory Coast,Netherlands,163146.34,19.51
BATCH00969,26-08-2022,Arabica,Road,Asia,429.9972357,1488.17,Small Crate,9.90704582,7,288.13,143.29,308.48,107.6,Nairobi,Peru,China,287262.95,45.34
BATCH00970,27-08-2022,Robusta,Sea,Central America,316.5509403,400,Small Bag,7.06224629,8,264.85,179.6,263.07,123.1,Tema,Philippines,USA,86701.38,52.9
BATCH00971,28-08-2022,Liberica,Sea,Africa,195.7179401,1095.76,Large Crate,2.983946697,12,180.32,105.91,267.62,141.6,Ho Chi Minh,Cameroon,Bangladesh,246683.42,28.15
BATCH00972,29-08-2022,Arabica,Road,South America,382.0538749,1726.87,Large Crate,9.025299129,4,200.4,129.73,367.35,96.2,Nairobi,Liberia,Sweden,345720.33,21.28
BATCH00973,30-08-2022,Robusta,Sea,Central America,209.6349521,831.79,Large Crate,0.910246034,13,235.19,61.71,345.6,101.3,Ho Chi Minh,Malaysia,Japan,83799.53,21.39
BATCH00974,31-08-2022,Liberica,Sea,Central America,199.5042174,1466.65,Small Crate,6.200136898,7,169.58,92.9,308.34,117.2,Nairobi,India,Singapore,373044.9,37.22
BATCH00975,01-09-2022,Liberica,Sea,Asia,297.4927398,1211.04,Small Crate,8.199224095,8,180.76,190.11,433.64,79,Hambantota,Indonesia,Turkey,148679.38,6.82
BATCH00976,02-09-2022,Robusta,Air,South America,329.9051182,904.15,Large Crate,6.540704612,4,119.21,77.17,231.28,114.8,Mumbai,Peru,USA,219455.57,23.54
BATCH00977,03-09-2022,Liberica,Air,Africa,450.3916988,1381.09,Small Bag,11.23008263,4,245.84,79.61,215.55,84.5,Mombasa,Tanzania,Canada,219105.54,23.64
BATCH00978,04-09-2022,Arabica,Air,South America,485.7037071,400,Small Bag,12.41887432,1,184.79,85.36,362,62.3,Tema,Ghana,Saudi Arabia,69593.55,26.81
BATCH00979,05-09-2022,Robusta,Road,Central America,480.4341583,939.87,Large Crate,11.56864611,9,159.98,102.65,208.7,122.1,Hambantota,Malaysia,UK,211967.81,43.74
BATCH00980,06-09-2022,Liberica,Air,South America,128.1654712,1012.91,Small Bag,0.582194217,4,257.11,111.57,256.58,100.4,Mombasa,Liberia,China,240872.52,32.54
BATCH00981,07-09-2022,Liberica,Sea,South America,159.3938228,1376.78,Small Bag,2.911931557,23,284.58,126.82,133.64,199.9,Nairobi,Indonesia,Qatar,287580.31,30.18
BATCH00982,08-09-2022,Arabica,Air,Central America,372.9138362,1093.86,Large Crate,8.049112639,2,135.79,58.62,150.06,91.9,Tema,Ethiopia,Saudi Arabia,265338.12,34.11
BATCH00983,09-09-2022,Excelsa,Road,Central America,521.7142763,2885.33,Big Bag,14.02233061,11,299.63,120.92,123.19,138.1,Nairobi,Ivory Coast,Singapore,598745.95,40.45
BATCH00984,10-09-2022,Arabica,Road,Asia,453.3516898,790.5,Large Crate,12.52435163,9,249.42,61.29,270.08,87,Tema,Honduras,New Zealand,103362.29,7.43
BATCH00985,11-09-2022,Robusta,Sea,South America,513.65856,465.85,Large Crate,12.63801763,22,154.66,58.93,448.15,173,Ho Chi Minh,Uganda,France,68623.07,41.7
BATCH00986,12-09-2022,Arabica,Road,Central America,268.9953801,1708.18,Small Bag,4.548122906,8,156.85,100.43,447.65,92.8,Tema,Brazil,Germany,221675.12,30.04
BATCH00987,13-09-2022,Robusta,Sea,Asia,303.9898783,880.89,Small Bag,6.441718456,20,190.34,131.89,317.61,147.1,Nairobi,Cameroon,Argentina,118150.87,14.23
BATCH00988,14-09-2022,Liberica,Road,South America,397.673634,1405.8,Large Crate,7.06058921,12,183.85,110,215.31,102.9,Nairobi,Ethiopia,Canada,178304.57,27.94
BATCH00989,15-09-2022,Robusta,Air,South America,237.1585492,1122.66,Large Crate,2.36057375,2,238.8,188.93,484.08,54.1,Mombasa,Ethiopia,Egypt,140960.79,8.09
BATCH00990,16-09-2022,Robusta,Air,Asia,164.0735183,1238.01,Big Bag,0.466021954,4,141.54,150.28,187.28,65,Mumbai,Tanzania,Belgium,170300.75,14.37
BATCH00991,17-09-2022,Robusta,Sea,South America,654.4245834,473.71,Large Crate,14.20354349,20,106.19,158.47,194.9,191.5,Hambantota,Mexico,Germany,106264.72,32.81
BATCH00992,18-09-2022,Liberica,Road,Asia,200.9974934,1276.85,Large Crate,3.610688785,5,274.77,152.43,313.89,72.4,Hambantota,Ethiopia,Thailand,180754.54,29.01
BATCH00993,19-09-2022,Liberica,Road,South America,184.7369902,978.13,Big Bag,3.599233556,12,170.1,120.23,402.68,138,Mombasa,Kenya,Egypt,200077.76,50.29
BATCH00994,20-09-2022,Robusta,Air,South America,180.5387292,971.94,Small Crate,1.250685807,3,120.27,77.58,298.6,75.3,Hambantota,Malaysia,Norway,181112.53,28.15
BATCH00995,21-09-2022,Robusta,Road,South America,505.1967735,640.61,Small Crate,13.92761628,5,260.05,92.94,430.37,70.6,Hambantota,Guatemala,Russia,73149.13,13.85
BATCH00996,22-09-2022,Arabica,Road,South America,361.4780875,400,Large Crate,8.696056724,11,259.72,145.51,231.38,106,Mombasa,Mexico,Japan,57057.39,17.57
BATCH00997,23-09-2022,Excelsa,Sea,Africa,350.8705874,2790.9,Large Crate,10.00555286,19,233.34,177.16,382.03,160.7,Ho Chi Minh,Vietnam,Saudi Arabia,475787.61,24.73
